name,category,serving_size_g,calories,sodium_mg,sugar_g,carbs_g,protein_g,fat_g,sample_count,source_dataset
초석잠,채소류,,76.0,1.0,0.17,17.0,2.3,0.56,1,원재료성식품
초어,어패류 및 기타 수산물,,89.0,,0.2,0.2,17.1,1.7,1,원재료성식품
초코소라빵,빵 및 과자류,70.0,319.0,215.0,9.29,51.76,3.29,10.93,1,음식
초코파이,코코아가공품류 또는 초콜릿류,300.0,455.0,226.0,29.03,48.39,6.45,24.19,116,가공식품
초콜릿,빵 및 과자류,,611.0,64.0,36.36,40.0,9.09,,9,음식
초콜릿과자,코코아가공품류 또는 초콜릿류,108.0,521.0,100.0,38.0,59.0,6.0,29.0,4552,가공식품
총각김치,김치류,100.0,42.0,630.0,3.0,7.89,1.92,0.29,1,음식
총각무,채소류,,22.0,29.0,2.19,5.18,1.38,0.07,3,원재료성식품
추어탕,찌개 및 전골류,353.2,32.0,264.0,0.0,2.68,2.27,1.32,6,음식
추출가공식품,동물성가공식품류,100.0,22.0,13.0,1.68,4.68,0.75,0.05,92,가공식품
춘장,장류,300.0,186.0,3980.0,13.0,28.4,10.9,3.1,42,가공식품
충무김밥,밥류,363.5,146.0,324.0,4.3,27.29,5.86,1.49,2,음식
취나물,나물·숙채류,85.0,44.0,235.0,0.84,4.12,3.08,1.66,8,음식
취나물무침,나물·숙채류,75.0,148.0,564.0,0.0,6.61,2.75,12.31,10,음식
츄러스,빵 및 과자류,105.0,334.0,378.0,12.97,49.95,5.21,12.49,43,음식
치아바타,빵 및 과자류,,276.0,530.0,3.24,45.95,7.57,6.49,11,음식
치아씨,견과 및 종실류,,486.0,16.0,,42.12,16.54,30.74,1,원재료성식품
치자꽃,기타,,66.0,8.0,,14.9,1.3,0.1,1,원재료성식품
치즈,유제품류 및 빙과류,,301.0,484.0,10.45,,5.97,,6,음식
치즈 스파게티,면 및 만두류,700.0,99.0,133.0,2.14,15.18,4.5,2.09,3,음식
치즈볼,튀김류,100.0,333.0,532.0,5.48,28.66,9.56,20.0,11,음식
치즈빵,빵 및 과자류,,332.0,343.0,11.68,40.15,8.76,16.06,66,음식
치즈스틱,튀김류,100.0,329.0,596.0,1.84,20.57,12.59,21.85,11,음식
치커리,채소류,,20.0,47.0,0.18,3.45,2.08,0.37,5,원재료성식품
치커리 겉절이,생채·무침류,32.4,58.0,506.0,0.66,6.18,2.9,3.01,3,음식
치커리겉절이,생채·무침류,180.0,22.0,160.0,1.89,3.51,0.72,0.73,1,음식
치커리무침,생채·무침류,151.1,16.0,171.0,0.69,2.35,0.8,0.48,1,음식
치커리차,차류,,369.0,175.0,,84.6,7.3,0.2,1,원재료성식품
치킨,즉석식품류,241.0,241.0,544.0,7.75,23.24,8.45,12.68,380,가공식품
치킨가스,튀김류,200.0,296.0,390.0,2.08,22.01,13.96,16.96,1,음식
치킨데리야끼,구이류,117.3,208.0,267.0,0.11,15.21,16.54,9.01,4,음식
칠리,조미료류,,363.0,52.0,,79.8,8.8,1.1,1,원재료성식품
칠면조고기,육류,,144.0,112.0,0.07,0.13,21.64,5.64,2,원재료성식품
칠면조구이,구이류,42.7,207.0,551.0,0.11,0.96,30.6,7.98,1,음식
칠면초,채소류,,27.0,673.0,,5.0,2.7,0.3,1,원재료성식품
칡뿌리,감자 및 전분류,,137.0,0.0,3.58,32.05,2.48,0.1,1,원재료성식품
칡즙,감자 및 전분류,,21.0,3.0,1.51,4.91,0.44,0.0,1,원재료성식품
침출차,음료류,100.0,1.0,1.0,0.0,0.01,0.36,0.0,72,가공식품
카레,조미식품,230.0,135.0,565.0,5.29,8.24,4.71,9.41,375,가공식품
카레라이스,밥류,586.0,108.0,210.0,0.16,20.74,3.11,1.4,12,음식
카레소스,"장류, 양념류",290.0,136.0,264.0,2.86,6.02,9.16,8.38,6,음식
카모마일차,차류,,1.0,1.0,0.0,0.2,0.0,0.0,1,원재료성식품
카스텔라,빵 및 과자류,70.0,329.0,210.0,21.9,37.14,5.71,18.1,27,음식
카페라떼,음료 및 차류,355.0,51.0,20.0,5.25,6.9,1.7,1.83,3,음식
카페모카,음료 및 차류,355.0,74.0,28.0,8.94,12.7,1.9,1.9,4,음식
칼국수,면 및 만두류,892.5,70.0,262.0,0.42,13.77,2.53,0.51,26,음식
캐러멜,과자류·빵류 또는 떡류,110.0,414.0,34.0,55.91,81.82,2.27,8.86,490,가공식품
캔디,빵 및 과자류,,392.0,10.0,68.0,,0.0,,2,음식
캘리포니아롤,밥류,300.0,163.0,432.0,2.97,29.74,4.11,3.02,1,음식
커피,음료 및 차류,100.0,46.0,22.0,5.08,5.72,1.41,1.77,1825,음식
커피(타먹는커피),음료 및 차류,100.0,51.0,2.0,6.15,9.81,0.5,1.17,1,음식
케이크,빵 및 과자류,100.0,325.0,100.0,17.5,30.0,5.0,20.0,657,음식
케일,채소류,,26.0,47.0,0.0,4.61,3.11,0.24,5,원재료성식품
코끼리조개,어패류 및 기타 수산물,,103.0,250.0,,9.49,12.58,1.21,1,원재료성식품
코다리조림,조림류,87.4,86.0,466.0,3.67,4.16,16.46,0.4,10,음식
코다리찜,찜류,200.0,94.0,620.0,2.5,6.08,14.49,1.35,5,음식
코리아타임,조미료류,,378.0,76.0,,79.2,1.4,6.2,1,원재료성식품
코코넛,견과 및 종실류,,660.0,37.0,7.35,23.65,6.88,64.53,2,원재료성식품
코코넛유,유지류,,918.0,18.0,0.0,0.33,0.0,99.67,1,원재료성식품
코코아,음료 및 차류,,114.0,51.0,7.1,11.61,3.23,6.13,16,음식
코코아매스,코코아가공품류 또는 초콜릿류,1000.0,571.0,10.0,0.5,7.0,12.0,55.0,6,가공식품
콘치즈구이,구이류,150.7,224.0,313.0,7.31,17.56,9.51,12.85,5,음식
콜라비,채소류,,22.0,7.0,1.55,5.16,1.16,0.05,1,원재료성식품
콤부차,음료 및 차류,,32.0,2.0,7.87,,0.0,,10,음식
콩(대두),두류,,407.0,3.0,6.44,32.45,36.1,15.37,17,원재료성식품
콩국수,면 및 만두류,475.0,81.0,67.0,0.24,8.92,3.9,3.35,5,음식
콩기름,유지류,,921.0,0.0,0.0,0.0,0.0,99.96,1,원재료성식품
콩기름(대두유),식용유지류,100.0,900.0,0.0,0.0,0.0,0.0,100.0,487,가공식품
콩나물,채소류,,43.0,3.0,0.47,3.44,4.66,1.19,3,원재료성식품
콩나물 국밥,밥류,830.0,60.0,58.0,0.42,10.69,2.6,0.73,2,음식
콩나물 느타리무침,생채·무침류,72.1,45.0,175.0,0.58,4.25,3.0,2.8,4,음식
콩나물 된장국,국 및 탕류,242.2,23.0,255.0,0.42,2.07,2.8,0.68,2,음식
콩나물 선짓국,국 및 탕류,767.0,21.0,146.0,0.29,1.79,3.1,0.34,3,음식
콩나물 황태국,국 및 탕류,300.0,30.0,129.0,0.3,0.99,4.6,0.87,4,음식
콩나물국,국 및 탕류,270.0,6.0,219.0,0.16,0.61,0.74,0.09,19,음식
콩나물국밥,밥류,830.0,60.0,58.0,0.42,10.69,2.66,0.73,1,음식
콩나물냉채,생채·무침류,50.0,59.0,167.0,4.89,9.85,3.8,1.3,6,음식
콩나물무침,나물·숙채류,50.0,69.0,387.0,0.5,3.2,3.86,4.54,30,음식
콩나물밥,밥류,350.0,123.0,272.0,0.04,22.39,4.68,1.58,8,음식
콩나물잡채,볶음류,112.3,43.0,120.0,1.96,4.01,2.2,2.49,4,음식
콩나물찌개,찌개 및 전골류,250.0,12.0,219.0,0.13,1.09,1.6,0.37,1,음식
콩나물찜,찜류,200.0,56.0,223.0,0.0,4.97,6.67,1.01,1,음식
콩밥,밥류,200.0,173.0,25.0,0.1,38.04,4.38,0.39,3,음식
콩비지찌개,찌개 및 전골류,320.0,69.0,289.0,3.25,3.57,6.74,3.08,4,음식
콩잎,채소류,,94.0,,,21.0,6.6,0.3,1,원재료성식품
콩조림,조림류,95.0,198.0,620.0,6.45,22.36,13.5,6.44,4,음식
콩조림(콩자반),조림류,65.0,281.0,868.0,3.53,34.83,17.97,7.73,2,음식
퀴노아,곡류,,363.0,0.0,1.34,72.62,9.56,3.26,1,원재료성식품
크랜베리,과일류,,46.0,2.0,4.27,11.97,0.46,0.13,2,원재료성식품
크로와상,빵 및 과자류,150.0,358.0,271.0,16.92,46.15,7.69,13.85,96,음식
크로켓,과자류·빵류 또는 떡류,710.0,160.0,310.0,4.0,32.0,4.0,1.8,209,가공식품
크로켓(고로케),빵 및 과자류,100.0,304.0,391.0,6.09,32.17,6.09,16.52,62,음식
크로플,빵 및 과자류,,275.0,203.0,15.83,33.33,5.0,12.5,162,음식
크릴류,어패류 및 기타 수산물,,76.0,,0.2,0.2,12.1,2.6,3,원재료성식품
크림발효유,유가공품류,150.0,132.0,52.0,4.0,4.0,6.6,10.0,13,가공식품
크림빵,빵 및 과자류,,329.0,238.0,15.24,40.0,5.71,17.14,113,음식
큰구슬우렁이(골뱅이),어패류 및 기타 수산물,,119.0,490.0,,9.03,18.13,0.55,2,원재료성식품
큰논우렁이,어패류 및 기타 수산물,,71.0,,4.9,4.9,9.8,1.0,1,원재료성식품
큰느타리버섯(새송이버섯),버섯류,,20.0,5.0,0.33,6.56,2.91,0.19,6,원재료성식품
클로렐라,해조류,,97.0,,,25.7,45.3,7.2,1,원재료성식품
키위,과일류,,66.0,2.0,6.73,16.08,0.93,0.63,2,원재료성식품
키조개,어패류 및 기타 수산물,,70.0,,1.94,1.94,12.36,1.1,7,원재료성식품
키조개구이,구이류,100.0,75.0,881.0,0.66,1.86,8.7,3.41,1,음식
타라곤,조미료류,,295.0,62.0,,50.22,22.77,7.24,1,원재료성식품
타르트,빵 및 과자류,,280.0,220.0,10.0,28.0,4.0,16.0,23,음식
타임,조미료류,,364.0,53.0,,75.2,5.6,5.6,1,원재료성식품
탄산수,음료류,500.0,0.0,1.0,0.0,0.0,0.0,0.0,222,가공식품
탄산음료,음료 및 차류,,53.0,2.0,11.73,12.79,0.0,,10,음식
탄탄면,면 및 만두류,599.0,174.0,339.0,3.1,21.0,5.73,7.4,1,음식
탕수어,튀김류,113.5,281.0,322.0,8.41,38.96,12.6,7.71,3,음식
탕수육,튀김류,177.6,116.0,492.0,6.44,13.02,6.65,4.2,6,음식
탕평채,생채·무침류,100.0,97.0,260.0,0.39,12.26,3.55,3.81,5,음식
탱자,과일류,,84.0,2.0,,18.5,1.3,1.5,1,원재료성식품
토끼고기,육류,,161.0,50.0,0.62,0.0,20.97,7.68,4,원재료성식품
토란,감자 및 전분류,,71.0,2.0,0.0,15.77,2.08,0.14,3,원재료성식품
토란국,국 및 탕류,320.0,16.0,190.0,0.27,2.61,1.0,0.12,4,음식
토란대,채소류,,16.0,1.0,1.52,4.25,0.28,0.05,4,원재료성식품
토란대나물,나물·숙채류,50.0,32.0,174.0,1.12,3.88,0.9,1.68,1,음식
토란대나물무침,나물·숙채류,90.0,68.0,222.0,0.39,4.22,5.14,3.38,1,음식
토마토,채소류,,19.0,2.0,2.74,4.78,0.66,0.03,8,원재료성식품
토마토케첩,조미식품,442.5,105.0,980.0,19.2,24.0,1.7,0.0,129,가공식품
토스카노(잎브로콜리),채소류,,40.0,189.0,,6.7,4.7,0.6,1,원재료성식품
토스트,빵 및 과자류,,285.0,449.0,9.47,43.16,6.32,11.58,34,음식
토스트(식빵),빵 및 과자류,230.3,84.0,140.0,2.61,15.55,2.5,1.33,1,음식
토스트/샌드위치,과자류·빵류 또는 떡류,120.0,288.0,474.0,6.41,30.77,8.98,14.1,266,가공식품
톳,해조류,,16.0,,4.0,5.0,1.9,0.4,12,원재료성식품
톳나물,나물·숙채류,60.0,30.0,156.0,0.18,2.55,2.67,1.6,2,음식
톳나물무침,생채·무침류,90.0,75.0,600.0,6.94,12.28,1.87,2.09,1,음식
통구멍류,어패류 및 기타 수산물,,76.0,,0.2,0.2,17.4,0.2,2,원재료성식품
통치,어패류 및 기타 수산물,,138.0,,0.1,0.1,20.0,5.7,1,원재료성식품
투라치,어패류 및 기타 수산물,,79.0,,0.5,0.5,18.1,0.1,1,원재료성식품
퉁퉁마디(함초),채소류,,19.0,1409.0,0.0,3.97,1.4,0.15,2,원재료성식품
퉁퉁마디환(함초환),채소류,,262.0,7935.0,0.94,52.6,9.28,6.14,1,원재료성식품
튀김,즉석식품류,1000.0,190.0,400.0,1.0,29.0,4.0,7.0,472,가공식품
트위스터 샌드위치,빵 및 과자류,380.6,56.0,124.0,0.68,3.3,3.6,2.96,3,음식
틸라피아,어패류 및 기타 수산물,,127.0,28.0,,0.24,24.44,2.47,4,원재료성식품
파,채소류,,31.0,2.0,2.74,7.27,1.71,0.17,5,원재료성식품
파강회,"채소, 해조류",85.0,42.0,276.0,3.39,6.33,1.2,1.71,1,음식
파김치,김치류,100.0,49.0,655.0,2.8,8.51,2.5,0.58,1,음식
파드득나물(삼엽채),채소류,,25.0,15.0,,5.5,1.8,0.1,1,원재료성식품
파래류,해조류,,12.0,122.0,0.04,2.95,2.18,0.15,14,원재료성식품
파래무침,생채·무침류,39.9,49.0,736.0,1.73,4.97,3.53,1.7,8,음식
파래볶음,볶음류,50.7,61.0,60.0,0.09,1.88,1.2,5.96,3,음식
파래전,전·적 및 부침류,40.0,197.0,283.0,0.83,31.77,4.74,5.03,1,음식
파무침,생채·무침류,85.0,82.0,502.0,7.08,10.65,2.31,3.36,6,음식
파스타,면류,500.0,350.0,0.0,3.0,71.0,13.0,1.5,1900,가공식품
파슬리,조미료류,,20.0,10.0,0.44,3.37,2.36,0.26,2,원재료성식품
파운드케이크,빵 및 과자류,170.0,404.0,60.0,20.91,44.55,4.55,,9,음식
파이/만주,빵 및 과자류,85.0,403.0,200.0,22.5,45.0,6.25,21.25,48,음식
파이/타르트,과자류·빵류 또는 떡류,140.0,380.0,181.0,19.61,40.71,5.55,21.68,1572,가공식품
파인애플,과일류,,53.0,0.0,10.92,14.05,0.48,0.06,3,원재료성식품
파전,전·적 및 부침류,150.0,195.0,231.0,0.52,23.2,4.56,9.35,9,음식
파파야,과일류,,23.0,5.0,1.73,5.95,0.45,0.05,2,원재료성식품
파프리카,조미료류,,520.0,15.0,,47.5,5.7,38.5,1,원재료성식품
파프리카(착색단고추),채소류,,27.0,0.0,5.38,6.45,1.06,0.12,9,원재료성식품
팔보채,볶음류,220.0,90.0,856.0,2.09,3.42,12.42,2.9,3,음식
팜유,식용유지류,1420.0,900.0,0.0,0.0,0.0,0.0,100.0,18,가공식품
팝콘,"곡류, 서류 제품",100.0,479.0,105.0,27.42,69.79,5.92,19.56,2,음식
팟타이,면 및 만두류,338.0,146.0,270.0,5.41,18.54,3.98,6.2,2,음식
팥,두류,,335.0,2.0,0.45,58.56,21.82,1.07,11,원재료성식품
팥밥,밥류,275.0,119.0,1.0,0.15,25.45,2.5,0.34,4,음식
팥빙수,유제품류 및 빙과류,300.0,118.0,29.0,19.37,,1.88,,4,음식
팥빵,빵 및 과자류,,313.0,173.0,25.5,46.5,6.5,11.5,46,음식
팥죽,죽 및 스프류,259.0,81.0,127.0,0.02,16.66,3.17,0.19,5,음식
팬케이크/크레이프,과자류·빵류 또는 떡류,300.0,267.0,104.0,16.3,29.2,4.8,14.5,413,가공식품
팽이버섯,버섯류,,21.0,3.0,0.18,6.59,3.01,0.37,5,원재료성식품
팽창제,기타,,307.0,120.0,0.1,43.1,37.1,6.8,1,원재료성식품
펄조개,어패류 및 기타 수산물,,74.0,,6.0,6.0,9.4,1.0,1,원재료성식품
페이스트리,빵 및 과자류,70.0,384.0,337.0,10.53,30.53,6.32,25.26,79,음식
페퍼민트,조미료류,,70.0,31.0,,14.89,3.75,0.94,1,원재료성식품
포도,과일류,,57.0,1.0,11.9,15.08,0.5,0.1,29,원재료성식품
포도당,당류,,342.0,,88.2,91.0,0.0,0.0,1,원재료성식품
포도씨유,식용유지류,920.0,900.0,0.0,0.0,0.0,0.0,100.0,69,가공식품
포도즙,과일류,,48.0,1.0,9.71,12.62,0.66,0.01,1,원재료성식품
포타벨라,버섯류,,16.0,10.0,,4.6,3.3,0.1,1,원재료성식품
폭찹,볶음류,99.0,124.0,164.0,3.49,5.73,12.2,5.35,2,음식
표고버섯,버섯류,,32.0,3.0,0.88,12.36,3.25,0.24,19,원재료성식품
표고버섯볶음,볶음류,110.0,34.0,144.0,0.95,4.0,1.7,2.06,4,음식
푸딩,과자류·빵류 또는 떡류,140.0,100.0,56.0,19.0,23.0,0.1,0.6,181,가공식품
풀가사리류,해조류,,152.0,,55.7,58.0,16.5,0.6,1,원재료성식품
풀버섯,버섯류,,15.0,4.0,,4.6,2.7,0.1,1,원재료성식품
풀빵,과자류·빵류 또는 떡류,400.0,252.0,244.0,13.0,42.0,5.0,7.0,405,가공식품
풋고추된장무침,생채·무침류,50.0,124.0,183.0,8.43,12.0,2.37,7.35,4,음식
풋고추볶음,볶음류,100.0,70.0,276.0,4.34,8.25,1.93,3.23,1,음식
풋고추찜,찜류,125.0,51.0,708.0,1.44,8.27,2.31,0.99,2,음식
풋마늘,채소류,,30.0,2.0,2.31,7.28,1.82,0.29,2,원재료성식품
풋마늘무침,생채·무침류,81.6,71.0,477.0,5.95,11.27,4.14,1.04,3,음식
프레즐,빵 및 과자류,100.0,312.0,215.0,7.94,55.14,8.37,6.45,57,음식
프로폴리스,기타,,642.0,19.0,,46.9,0.5,50.3,1,원재료성식품
플럼코트,과일류,,47.0,0.0,7.5,9.97,0.61,1.05,1,원재료성식품
피,곡류,,376.0,10.0,,73.9,8.5,4.6,1,원재료성식품
피라미,어패류 및 기타 수산물,,105.0,,0.2,0.2,18.5,2.8,1,원재료성식품
피망,채소류,,28.0,1.0,3.02,6.94,1.17,0.09,4,원재료성식품
피망볶음,볶음류,60.8,84.0,335.0,1.72,8.08,1.3,5.33,2,음식
피스타치오넛,견과 및 종실류,,584.0,4.0,8.15,20.82,25.99,48.89,2,원재료성식품
피자,빵 및 과자류,857.0,256.0,465.0,4.0,27.48,12.0,10.86,4710,음식
피자빵,빵 및 과자류,200.0,220.0,497.0,4.1,24.61,8.21,9.74,18,음식
피조개무침,생채·무침류,125.0,52.0,223.0,3.72,6.07,4.71,0.95,2,음식
피칸,견과 및 종실류,,691.0,0.0,3.97,13.86,9.17,71.97,1,원재료성식품
하이라이스,밥류,360.0,112.0,246.0,0.0,21.34,4.02,1.13,3,음식
학공치,어패류 및 기타 수산물,,94.0,,0.7,0.7,17.8,1.7,2,원재료성식품
함박스테이크,구이류,157.0,189.0,344.0,4.64,13.88,9.9,10.46,7,음식
함박스테이크/미트볼,즉석식품류,220.0,166.0,406.0,2.48,11.39,9.41,8.91,180,가공식품
핫도그,빵 및 과자류,100.0,265.0,571.0,6.06,22.42,8.48,15.76,61,음식
핫케이크,빵 및 과자류,222.0,193.0,339.0,5.54,30.48,4.7,5.18,1,음식
해면류,어패류 및 기타 수산물,,29.0,,,2.55,3.29,0.46,4,원재료성식품
해물 덮밥,밥류,572.0,78.0,68.0,0.69,14.15,3.8,0.39,1,음식
해물 된장국,국 및 탕류,273.8,38.0,319.0,0.66,1.94,5.9,0.65,4,음식
해물 매운탕,찌개 및 전골류,650.0,33.0,170.0,0.5,1.82,5.5,0.53,2,음식
해물 스파게티,면 및 만두류,700.0,82.0,105.0,1.91,12.76,4.8,1.13,3,음식
해물 완자전,전·적 및 부침류,65.0,206.0,147.0,1.85,10.64,15.4,10.71,4,음식
해물 채소전,전·적 및 부침류,60.0,195.0,267.0,1.24,18.92,10.7,7.77,1,음식
해물볶음,볶음류,168.7,105.0,439.0,1.85,8.05,9.55,3.83,4,음식
해물전골,찌개 및 전골류,500.0,26.0,178.0,0.52,1.95,3.2,0.64,1,음식
해물찜,찜류,771.0,80.0,427.0,1.1,7.08,8.52,1.96,3,음식
해물칼국수,면 및 만두류,1100.0,77.0,252.0,0.22,14.64,3.09,0.4,1,음식
해물콩나물찜,찜류,489.6,48.0,191.0,0.94,4.77,6.3,0.8,2,음식
해물탕,찌개 및 전골류,908.0,33.0,402.0,0.86,2.02,4.11,0.96,2,음식
해물파전,전·적 및 부침류,140.8,205.0,295.0,2.02,17.29,6.81,12.09,4,음식
해바라기,채소류,,9.0,36.0,,0.9,2.2,0.1,1,원재료성식품
해바라기씨,견과 및 종실류,,589.0,2.0,2.68,18.58,21.93,52.26,2,원재료성식품
해바라기씨유,식용유지류,920.0,900.0,0.0,0.0,0.0,0.0,100.0,235,가공식품
해바라기유,유지류,,919.0,2.0,0.0,0.2,0.0,99.76,1,원재료성식품
해삼,어패류 및 기타 수산물,,38.0,6000.0,,2.4,4.9,0.5,15,원재료성식품
해신탕,찌개 및 전골류,100.0,57.0,266.0,0.41,2.03,7.93,1.88,1,음식
해장국,국 및 탕류,800.0,26.0,342.0,0.42,2.25,1.98,0.98,7,음식
해초무침,생채·무침류,100.0,39.0,862.0,3.95,8.52,0.95,0.16,1,음식
해파리냉채,생채·무침류,85.0,31.0,321.0,3.23,5.64,1.5,0.46,3,음식
해파리류,어패류 및 기타 수산물,,23.0,4522.0,,1.75,3.39,0.18,3,원재료성식품
햄,식육가공품 및 포장육,120.0,180.0,456.0,0.5,3.6,17.5,10.3,3326,가공식품
햄구이,구이류,42.0,148.0,743.0,1.5,1.95,20.2,6.51,4,음식
햄버거,빵 및 과자류,210.0,236.0,448.0,4.89,22.71,10.53,11.45,133,음식
햄볶음,볶음류,220.0,183.0,803.0,3.33,9.6,10.47,11.37,1,음식
햄부침,전·적 및 부침류,80.5,244.0,716.0,1.0,11.3,11.3,17.1,5,음식
햄샌드위치,빵 및 과자류,180.8,192.0,289.0,2.16,19.19,5.4,10.38,4,음식
햄샐러드,생채·무침류,119.5,149.0,178.0,5.87,16.65,4.4,7.38,4,음식
햄전,전·적 및 부침류,63.5,241.0,731.0,1.26,8.44,19.54,13.5,2,음식
햄채소볶음,볶음류,122.5,68.0,335.0,1.99,3.82,6.3,3.03,4,음식
향미유,식용유지류,250.0,900.0,0.0,0.0,0.0,0.0,100.0,1277,가공식품
향신료,조미식품,200.0,180.0,1175.0,4.4,30.3,8.4,2.8,563,가공식품
향어(이스라엘잉어),어패류 및 기타 수산물,,178.0,,0.3,0.3,16.8,11.2,7,원재료성식품
허니브레드,빵 및 과자류,,365.0,313.0,4.17,53.13,10.42,12.5,50,음식
허브차,음료 및 차류,,0.0,1.0,0.0,0.0,0.0,0.0,164,음식
현미밥,밥류,290.0,172.0,2.0,0.0,38.9,3.1,0.47,8,음식
현미죽,죽 및 스프류,100.0,64.0,1.0,0.4,15.2,1.2,0.4,1,음식
호두,견과 및 종실류,,688.0,3.0,0.0,7.92,15.47,71.99,2,원재료성식품
호두과자,과자류·빵류 또는 떡류,320.0,305.0,150.0,21.0,47.0,7.0,10.0,178,가공식품
호두유,유지류,,917.0,0.0,0.0,0.39,0.0,99.57,1,원재료성식품
호떡,빵 및 과자류,104.0,314.0,211.0,0.73,57.12,5.41,7.07,11,음식
호밀,곡류,,324.0,1.0,0.9,75.8,8.5,1.6,2,원재료성식품
호밀빵,빵 및 과자류,,263.0,300.0,2.67,37.33,8.0,8.0,5,음식
호박,채소류,,38.0,1.0,3.5,8.49,0.88,0.17,23,원재료성식품
호박 된장국,국 및 탕류,170.0,17.0,212.0,0.49,2.17,1.2,0.4,4,음식
호박고지볶음,볶음류,120.0,104.0,911.0,9.98,20.28,2.4,2.17,1,음식
호박나물,나물·숙채류,62.5,38.0,213.0,1.44,3.16,0.7,2.71,2,음식
호박볶음,볶음류,70.0,34.0,144.0,1.78,3.68,0.86,1.96,2,음식
호박씨,견과 및 종실류,,548.0,6.0,0.0,5.34,35.35,48.18,1,원재료성식품
호박씨분말,농산가공식품류,,385.0,60.0,1.4,4.9,65.0,9.3,1,가공식품
호박오가리나물무침,나물·숙채류,100.0,201.0,1849.0,6.82,21.46,6.14,10.01,1,음식
호박잎 된장국,국 및 탕류,180.0,17.0,183.0,0.54,2.53,1.3,0.37,1,음식
호박전,전·적 및 부침류,65.0,139.0,185.0,1.9,10.73,4.32,8.73,4,음식
호박죽,죽 및 스프류,345.9,49.0,42.0,3.56,6.58,1.93,1.71,5,음식
호박즙,채소류,,21.0,0.0,3.53,4.73,0.64,0.0,1,원재료성식품
호박찌개,찌개 및 전골류,290.0,32.0,341.0,1.93,4.07,1.87,0.87,2,음식
호빵/찐빵,과자류·빵류 또는 떡류,360.0,237.0,257.0,12.86,48.57,7.14,1.57,354,가공식품
혼합식물성유,유지류,,886.0,0.0,,0.0,0.0,100.0,1,원재료성식품
혼합식용유,식용유지류,1000.0,900.0,0.0,0.0,0.0,0.0,100.0,269,가공식품
혼합잡곡밥,밥류,250.0,118.0,1.0,0.2,25.21,2.4,0.42,4,음식
혼합장,장류,430.0,195.0,3030.0,18.0,32.0,9.0,3.4,652,가공식품
홍어류,어패류 및 기타 수산물,,123.0,208.0,,0.0,25.96,1.44,4,원재료성식품
홍어무침,생채·무침류,200.0,99.0,401.0,7.23,12.98,8.93,1.32,1,음식
홍어찌개,찌개 및 전골류,625.0,51.0,84.0,0.79,3.15,7.7,0.97,1,음식
홍어찜,찜류,250.0,41.0,267.0,0.29,1.49,7.2,0.54,1,음식
홍어회무침,생채·무침류,155.8,61.0,424.0,2.71,6.64,8.3,0.41,2,음식
홍차,음료 및 차류,,0.0,0.0,0.0,0.01,0.01,0.02,74,음식
홍치,어패류 및 기타 수산물,,93.0,,0.1,0.1,18.9,1.4,1,원재료성식품
홍합 무국,국 및 탕류,170.7,19.0,85.0,0.2,1.36,2.7,0.24,3,음식
홍합 미나리죽,죽 및 스프류,256.9,49.0,2.0,0.8,9.88,1.5,0.31,2,음식
홍합 미역국,국 및 탕류,246.0,9.0,253.0,0.02,0.74,1.1,0.25,4,음식
홍합 소고기죽,죽 및 스프류,225.8,131.0,54.0,0.64,18.4,6.2,3.2,3,음식
홍합국(홍합탕),국 및 탕류,300.0,17.0,30.0,0.04,0.75,2.8,0.24,4,음식
홍합류,어패류 및 기타 수산물,,74.0,470.0,0.7,3.92,10.7,1.81,23,원재료성식품
홍합산적,전·적 및 부침류,80.0,196.0,900.0,4.17,13.22,22.23,6.0,1,음식
홍합탕,국 및 탕류,100.0,29.0,303.0,0.0,2.28,3.68,0.57,1,음식
홍화씨유,식용유지류,180.0,800.0,0.0,0.0,0.0,0.0,92.0,1,가공식품
홍화유,식용유지류,435.2,900.0,0.0,0.0,0.0,0.0,100.0,11,가공식품
홑잎나물,채소류,,96.0,1.0,3.32,21.59,4.77,0.84,2,원재료성식품
홑파래류,해조류,,146.0,,48.3,53.2,17.2,1.1,1,원재료성식품
화양적,전·적 및 부침류,134.8,182.0,531.0,0.81,14.23,9.05,9.85,2,음식
환자용 식품,특수의료용도식품,300.0,128.0,145.0,2.41,16.87,6.51,3.86,1105,가공식품
황어,어패류 및 기타 수산물,,95.0,,0.2,0.2,18.3,1.8,1,원재료성식품
황태구이,구이류,185.0,219.0,568.0,7.1,13.45,23.9,7.7,2,음식
황태콩나물찜,찜류,650.0,82.0,244.0,1.74,6.92,10.17,1.99,1,음식
황태해장국,국 및 탕류,600.0,30.0,256.0,0.25,0.95,4.08,1.13,1,음식
회냉면,면 및 만두류,732.6,80.0,294.0,1.43,14.38,3.4,0.87,1,음식
회덮밥,밥류,536.0,145.0,155.0,3.07,17.76,9.1,4.15,4,음식
회무침,생채·무침류,250.0,82.0,275.0,4.53,8.6,8.09,1.65,3,음식
횟대류,어패류 및 기타 수산물,,93.0,,0.49,0.49,19.51,0.9,4,원재료성식품
효모빵,빵 및 과자류,,266.0,421.0,3.45,48.97,9.66,3.45,10,음식
효모음료,음료류,330.0,23.0,2.0,1.13,5.63,0.0,0.0,44,가공식품
후추,조미료류,,374.0,2500.0,,60.1,15.0,8.2,2,원재료성식품
훈제오리,구이류,250.0,259.0,888.0,0.41,3.86,26.85,15.16,2,음식
